title,106.44,106.51,9,9
title,106.58,106.84,11,12
title,106.86,107.02,13,12
title,107.14,107.25,11,12
title,107.28,107.53,13,12
title,107.55,108.02,11,12
title,108.07,109.04,13,13
title,109.64,109.83,8,9
title,109.88,110.04,12,11
title,110.16,110.32,10,11
title,110.34,111.76,12,12
title,111.97,112.52,9,10
title,112.99,113.06,7,8
title,113.08,113.57,9,8
title,113.64,113.66,6,6
title,113.68,113.71,9,9
title,113.73,113.75,6,6
title,113.78,113.80,8,8
title,113.82,114.85,6,6
title,114.89,119.21,8,9
title,123.44,126.76,16,16
title,130.08,137.21,18,18
title,151.16,151.35,8,8
title,151.39,151.65,13,14
title,151.67,152.04,15,14
title,152.18,152.67,13,14
title,152.83,153.27,6,7
title,153.30,153.86,8,7
title,154.23,154.41,2,3
title,154.55,154.85,6,7
title,154.88,154.92,8,8
title,154.97,154.99,6,6
title,155.02,155.09,8,8
title,155.16,155.27,12,13
title,155.30,155.69,14,14
title,155.95,156.29,7,8
title,156.50,156.69,10,9
title,156.78,156.90,8,8
title,156.92,158.06,10,10
title,158.41,158.57,6,7
title,158.64,158.66,8,8
title,158.69,158.71,6,6
title,158.73,158.82,8,8
title,158.92,159.13,5,5
title,159.34,159.57,10,10
title,159.71,160.12,14,15
title,160.26,160.71,16,17
title,160.73,161.19,18,18
title,161.52,161.96,13,12
title,161.98,162.19,11,11
title,162.40,162.59,2,2
title,162.77,163.84,12,13
title,164.03,164.28,10,10
title,164.49,165.44,12,12
title,165.88,166.19,4,4
title,166.44,166.97,12,12
title,167.23,167.67,10,9
title,167.79,167.90,6,7
title,167.93,169.76,8,9
title,169.88,170.76,12,12
title,170.85,171.29,10,9
title,171.41,171.67,8,8
title,171.83,172.45,10,10
title,172.71,172.73,8,8
title,172.76,172.83,6,7
title,172.85,173.01,8,8
title,173.17,176.40,6,7
title,179.07,179.23,12,13
title,179.26,179.44,14,14
title,179.54,179.79,12,13
title,179.82,180.40,14,15
title,180.47,180.74,16,16
title,180.88,182.02,18,19
title,182.04,182.60,20,19
title,182.79,183.46,11,12
title,183.95,184.18,13,13
title,184.23,184.37,22,22
title,184.41,185.09,24,24
title,185.11,185.67,22,22
title,185.85,186.08,19,19
title,186.18,188.55,21,22
title,188.64,188.80,19,18
title,188.92,188.99,16,17
title,189.01,189.24,18,18
title,189.34,189.54,20,19
title,189.66,190.01,17,18
title,190.03,190.50,19,19
title,190.59,190.66,16,17
title,190.68,190.87,18,18
title,191.01,191.10,16,16
title,191.19,192.01,14,13
title,192.45,192.47,10,10
title,192.49,192.59,12,12
title,192.68,192.75,16,16
title,192.77,193.07,18,18
title,193.42,193.93,18,18
title,194.07,194.49,13,14
